AcctNo,TOTALITEMS,PaidItems,ReturnedItems,ODLimit,ODStatus,ProdCode,BusinessFlag,AccountStatus,RegEValue,OpenDate,AvgColBal,DepositAmount,DepositCount,swipes,spend
8B55E19CE5A1AEA2A5D0E3CEBBE17A84A5224141,0,0,,800.00,0,0L,P,O,N,2020-05-04 00:00:00.000,7986,5308.98,4	0.00	0.00	0.00	0.00,53,1549.64
959E3A0450679C621661E15FA3D1D526F1E10BBE,0,0,,200.00,0,0L,P,O,N,2021-07-08 00:00:00.000,909,1235.00,3	0.00	0.00	0.00	0.00,0,0.00
CF6D91B240AF67F10F3CD39A1165EA6E5C5CF579,0,0,,0.00,0,0J,P,O,D,2024-01-30 00:00:00.000,41693,17056.00,2	0.00	0.00	0.00	0.00,0,0.00
92C2EB298174433F22CC521891641E30022128FD,0,0,,1000.00,0,0L,P,O,D,2025-02-24 00:00:00.000,6132,3150.00,4	0.00	0.00	0.00	0.00,0,0.00
9B86C71B7372F1232ED89D8460B89E5D2CF56F78,0,0,,0.00,0,0D,B,O,N,2009-01-28 00:00:00.000,224,1450.00,10	0.00	0.00	0.00	0.00,32,885.99
83A64B6FF2F8A50CFE9BE0E594E24EF2ECF73347,0,0,,700.00,0,0L,P,O,Y,2007-04-06 00:00:00.000,2969,5069.50,5	0.00	0.00	0.00	0.00,74,1778.49
3CFB2E59B8C8083CBB1431F6845A1D6627B4501B,0,0,,700.00,0,0J,P,O,Y,2007-09-20 00:00:00.000,17578,21555.50,3	0.00	0.00	0.00	0.00,0,0.00
0406278673165FF110775F8C4DF0497FD82C8B9E,0,0,,0.00,0,0O,P,O,D,2025-11-19 00:00:00.000,82,0.00,0	0.00	0.00	0.00	0.00,0,0.00
F7F3A8C90C8C521781C81F8D3FA8736A7CD629A2,0,0,,200.00,0,0O,P,O,D,2017-09-08 00:00:00.000,1783,3200.72,8	0.00	0.00	0.00	0.00,11,525.92
AE28E5123FAB9FDC5613C59391934DAA4D845574,0,0,,700.00,0,0J,P,O,Y,2010-11-01 00:00:00.000,12352,5806.18,5	0.00	0.00	0.00	0.00,0,0.00
17803A018A91CAFF143352508A0157467FA3C06E,0,0,,0.00,0,0W,P,O,D,2010-11-16 00:00:00.000,11489,19465.28,3	0.00	0.00	0.00	0.00,0,0.00
FB4D5141D1DC4B2432DAF510A506ADB023912DBF,3,3,,0.00,0,0L,P,O,N,2007-02-22 00:00:00.000,535,2582.64,3	90.00	0.00	0.00	0.00,29,1117.51
97E9CB74BAF878BC5DBBA3787F7D7887C3F9FB6C,1,1,,1000.00,0,0O,P,O,D,2023-03-02 00:00:00.000,1521,0.00,0	30.00	0.00	0.00	0.00,5,246.72
E11327B19B77181606E983D8F284DD9A7B2E1FBB,0,0,,400.00,0,0L,P,O,Y,2022-01-21 00:00:00.000,1875,2600.00,1	0.00	0.00	0.00	0.00,0,0.00
C36681B138C133552984B9CB00BAE02E4E735269,0,0,,0.00,0,0L,P,O,D,2026-01-12 00:00:00.000,4,50.58,3	0.00	0.00	0.00	0.00,0,0.00
03BFAADFFB45AB694EC4B2643D5E019A347207FE,0,0,,800.00,0,0O,P,O,D,2022-08-10 00:00:00.000,802,3700.30,11	0.00	0.00	0.00	0.00,30,930.04
5EF6AEAA936CF9FF1B0DD0D537EF662C1F15CD3F,5,5,,800.00,0,0L,P,O,Y,2025-05-15 00:00:00.000,477,4195.00,11	120.00	0.00	30.00	0.00,32,1577.22
102B61327C77E0087E082961B16F625451C4C649,0,0,,700.00,0,0W,P,O,Y,1994-10-15 00:00:00.000,2102,9123.81,18	0.00	0.00	0.00	0.00,38,2766.59
4F1C73D44AE46730BCC3F464A7F98218872E9F66,0,0,,600.00,0,0J,P,O,Y,2020-09-28 00:00:00.000,1182,2350.00,3	0.00	0.00	0.00	0.00,31,1068.44
16A6EC5B0DB40A109F97EC0A234C75778373F59C,0,0,,1000.00,0,0J,P,O,N,2018-12-17 00:00:00.000,12647,10005.89,3	0.00	0.00	0.00	0.00,0,0.00
A26D64A6EB13D27D04C633D6B579050837883A8E,0,0,,0.00,0,0L,P,O,D,2013-01-04 00:00:00.000,852,3824.38,6	0.00	0.00	0.00	0.00,99,2666.45
61028712C35ACAAD2BAB0BA98B5BC339D54CED16,0,0,,400.00,0,0J,P,O,N,2017-04-26 00:00:00.000,9576,0.00,0	0.00	0.00	0.00	0.00,0,0.00
E0B35994F11644A34A27A0C0228B43CBD75663FF,0,0,,0.00,0,06,B,O,D,2017-09-13 00:00:00.000,9144,16115.92,10	0.00	0.00	0.00	0.00,0,0.00
5F739E69CCF19F845A67CB720EA3326A30103AA1,0,0,,1000.00,0,0L,P,O,N,2018-07-19 00:00:00.000,12676,11135.16,5	0.00	0.00	0.00	0.00,103,5557.18
01EA911B25958EBF089537AA972E3363B03B3A43,0,0,,0.00,0,0B,B,O,D,2007-01-03 00:00:00.000,44031,0.00,0	0.00	0.00	0.00	0.00,0,0.00
B4566CCE295EB723F9B19D305ADE01A59FC685B6,0,0,,0.00,0,0F,B,D,D,2007-08-15 00:00:00.000,8,0.00,0	0.00	0.00	0.00	0.00,0,0.00
23C03717C91DF722A6E079A27E93DED81B5BBE04,1,1,,700.00,0,0J,P,C,N,2004-07-23 00:00:00.000,114785,0.00,0	30.00	0.00	0.00	0.00,0,0.00
B466A7DFFEBE069683200C253FDD8E3021B6B993,0,0,,600.00,0,0L,P,O,D,2023-05-23 00:00:00.000,1466,683.92,3	0.00	0.00	0.00	0.00,4,463.30
B09165F627D27F8688E4B56099E4E4F09B85F866,0,0,,0.00,0,0O,P,O,N,2016-06-28 00:00:00.000,542,345.00,4	0.00	0.00	0.00	0.00,0,0.00
BF0F3A3CB04054E55072E790DE38FFDD3D0CA3EB,0,0,,0.00,0,H1,P,D,D,2014-01-02 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
8F37FAD86FF7BE8C024D38DA941E505CBC25C8A4,0,0,,0.00,0,0J,P,O,N,2009-07-08 00:00:00.000,114871,1014.00,2	0.00	0.00	0.00	0.00,9,2063.72
AE594ECFC892B5951AC7ADF8DC5911993280109F,0,0,,0.00,0,0D,B,O,D,2011-11-22 00:00:00.000,314,70.00,1	0.00	0.00	0.00	0.00,0,0.00
FF1CEFF1FEBDCE5BD38521BEC00C310228D779B7,0,0,,0.00,0,0B,B,D,D,2006-02-22 00:00:00.000,136723,0.00,0	0.00	0.00	0.00	0.00,0,0.00
6195DA2F5B0E7FAC8456ACE44129DA76C79F9EE0,0,0,,0.00,0,07,P,O,D,2013-09-05 00:00:00.000,3001,0.00,0	0.00	0.00	0.00	0.00,0,0.00
2062D7D19B6ED9CF2A28A1C49003F1638B7E25FA,3,3,,1000.00,0,0D,B,O,N,2007-10-16 00:00:00.000,2100,8533.37,14	90.00	0.00	0.00	0.00,10,3975.47
AEF36154DDD725B5BE528FFBB77BFF0B4178998A,0,0,,700.00,0,0W,P,O,N,2002-11-27 00:00:00.000,3622,3992.38,2	0.00	0.00	0.00	0.00,0,0.00
9186204110F5CE00AE250D8CDE8A4776B0F3EE3A,0,0,,0.00,0,0J,P,O,D,2003-03-03 00:00:00.000,103655,7926.49,2	0.00	0.00	0.00	0.00,21,1498.60
C52B8D77CB2E9C3B4B95673C3938C3AB00315663,0,0,,0.00,0,03,B,O,D,2024-11-07 00:00:00.000,151358,7425.00,1	0.00	0.00	0.00	0.00,0,0.00
66F50D10C484BC114DED6372FDF756CC11BE60D9,0,0,,0.00,0,TB,B,O,D,2022-06-10 00:00:00.000,72544,0.00,0	0.00	0.00	0.00	0.00,0,0.00
2C53A1D1AEA8C14F3330AB5D48487BD1AB86AB43,0,0,,0.00,0,0K,B,O,D,2020-04-24 00:00:00.000,0,423886.32,23	0.00	0.00	0.00	0.00,0,0.00
7A060DE75DE8545ED2FF4D7EE7A2D9021BE55535,0,0,,400.00,0,0L,P,O,D,2025-05-20 00:00:00.000,11019,1755.98,3	0.00	0.00	0.00	0.00,15,687.16
DBFE00C31406DE88B61B4A779DC9211FEECBD474,0,0,,200.00,0,0O,P,O,N,2018-04-16 00:00:00.000,1290,562.72,6	0.00	0.00	0.00	0.00,13,288.56
6F94E62BEDBB0E70EC23DC8C0A8AAE480AFEF54C,0,0,,800.00,0,0O,P,O,D,2025-05-16 00:00:00.000,255,2191.31,5	0.00	0.00	0.00	0.00,21,447.28
645E82A3D85156A9AA3C61A03529867E585097A4,0,0,,0.00,0,05,B,O,D,2025-10-07 00:00:00.000,263,0.00,0	0.00	0.00	0.00	0.00,0,0.00
1AE48697EBAE051CC9726FF077DC51824DF7520A,2,2,,200.00,0,0L,P,O,N,2017-03-01 00:00:00.000,139,3108.17,11	30.00	0.00	30.00	0.00,3,258.99
81F11D5D72FBCD950D7FA639390DAE32309FD681,8,8,,0.00,0,0L,P,X,N,2016-09-26 00:00:00.000,284,0.00,0	0.00	0.00	0.00	0.00,0,0.00
AD4B8B8844B6292C3B597BD3953B287CC7FF7AA5,0,0,,0.00,0,07,B,O,D,2007-12-11 00:00:00.000,153167,116935.07,6	0.00	0.00	0.00	0.00,0,0.00
49C2793EB4200A1D27A41AC7A7BE0CA859883412,0,0,,0.00,0,0B,B,O,D,2009-04-22 00:00:00.000,1631508,1261496.61,172	0.00	0.00	0.00	0.00,0,0.00
EBB63D37E11CB3D110B5BD46A5F6B1D934EF0A62,0,0,,1000.00,0,0J,P,O,D,2022-03-04 00:00:00.000,2873,0.00,0	0.00	0.00	0.00	0.00,0,0.00
18D748E26F0942F9153F3FFD42A84677ADE82FAE,0,0,,200.00,0,0O,P,O,D,2025-01-16 00:00:00.000,1238,3000.77,3	0.00	0.00	0.00	0.00,0,0.00
6E0D7033C8BC48CFC991F3EB169DCC3E42ED12AA,17,17,,0.00,0,0O,P,X,D,2016-05-24 00:00:00.000,33,0.00,0	0.00	0.00	0.00	0.00,0,0.00
24C399E700738DC50FEA526EAB5D6D3346F81581,0,0,,0.00,0,0J,P,O,D,2006-04-13 00:00:00.000,15299,6500.00,1	0.00	0.00	0.00	0.00,0,0.00
8B0E8BEA8FAB1E88BC4B70A0C61A91E9FD3C8DE7,0,0,,200.00,0,0J,P,O,N,2006-07-13 00:00:00.000,2903,4628.94,3	0.00	0.00	0.00	0.00,0,0.00
4898E7DD51D628D1F8638D84A79B51B56CB8B28F,0,0,,0.00,0,0K,B,O,D,2022-10-05 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
1FE375F54B343CBF20B46CABE1B148B3C2FE164F,0,0,,0.00,0,0K,B,O,D,2019-01-02 00:00:00.000,31411,31754.78,11	0.00	0.00	0.00	0.00,0,0.00
A3C081E586718C83F52BBEB02B0C126A18B1C478,0,0,,0.00,0,0K,B,O,D,2022-11-07 00:00:00.000,156376,228164.54,45	0.00	0.00	0.00	0.00,0,0.00
996CE573C53CAE62E94CF02B159B304F071C8F0A,0,0,,1000.00,0,0L,P,O,D,2024-05-06 00:00:00.000,30303,7716.13,3	0.00	0.00	0.00	0.00,0,0.00
8520B78F81BE883F822DE99901C8C764C41BC49D,0,0,,400.00,0,0O,P,O,D,2024-04-08 00:00:00.000,1475,0.00,0	0.00	0.00	0.00	0.00,0,0.00
98ECC79A44154B4F75CD906FB8426691683CE541,0,0,,0.00,0,0J,P,O,D,2022-09-21 00:00:00.000,571,0.00,0	0.00	0.00	0.00	0.00,0,0.00
BCAF43B0068AC479BDA2D5C1E200720BE90AF273,22,22,,0.00,0,0L,P,O,D,2012-09-04 00:00:00.000,56,1511.00,3	660.00	0.00	60.00	0.00,4,56.54
2F5903F33392D5B6B904378C251ED37D5CA9D5BD,12,12,,800.00,0,0L,P,O,D,2024-08-16 00:00:00.000,215,3088.32,7	270.00	0.00	90.00	0.00,14,748.40
F192953C460D0E0CD52C9E2645F3F1023487286A,2,2,,200.00,0,0L,P,O,N,2005-04-14 00:00:00.000,1127,4866.85,5	60.00	0.00	0.00	0.00,40,2502.14
D5B68102C4C6C85238200111BA9B791C6DCAE973,0,0,,200.00,0,0L,P,O,N,2024-10-11 00:00:00.000,165,1141.72,9	0.00	0.00	0.00	0.00,24,732.11
163C0A13C2F585D0EA2D6A96B90CA246D93304CF,0,0,,0.00,0,05,B,O,D,2025-01-15 00:00:00.000,23689,0.00,0	0.00	0.00	0.00	0.00,5,980.71
F43924FEBC9E1683EA7183433A08F489BAA0EEA7,0,0,,1000.00,0,0L,P,O,D,2024-08-09 00:00:00.000,1393,7452.21,11	0.00	0.00	0.00	0.00,20,1158.67
FA7107C390D7DB52280110B62C1A1DCF30CA2EE3,0,0,,0.00,0,0J,P,O,D,2007-05-30 00:00:00.000,1339,2242.75,4	0.00	0.00	0.00	0.00,10,594.09
EEC7611920A834216C3AE6B4289F335C2883C1AC,0,0,,0.00,0,0O,P,O,N,2008-11-19 00:00:00.000,1865,6437.39,3	0.00	0.00	0.00	0.00,21,1317.68
13217EFBC54E57C22B0DEC91626B3BF9E372D707,0,0,,200.00,0,0O,P,O,D,2020-11-03 00:00:00.000,662,2118.70,7	0.00	0.00	0.00	0.00,15,630.06
80C75FED53E428FB2F7237584F9F015DF56AD29F,4,4,,0.00,0,0L,P,O,D,2018-02-05 00:00:00.000,658,5836.84,8	0.00	0.00	0.00	0.00,9,475.71
E7CFC088F647006007CD6C27F8EAE930DD6EBBAC,0,0,,0.00,0,0O,P,O,N,2012-01-03 00:00:00.000,2788,8726.23,13	0.00	0.00	0.00	0.00,44,1291.26
C03EB9C980C31354264A629BDD136DA2D869B6B1,0,0,,700.00,0,0W,P,O,D,1996-01-12 00:00:00.000,13190,606.90,1	0.00	0.00	0.00	0.00,0,0.00
F3B3666CE6C139FDC2CD7C8E418AF3524086C05F,0,0,,700.00,0,0O,P,O,D,2000-08-28 00:00:00.000,1416,620.92,1	0.00	0.00	0.00	0.00,0,0.00
E34E2714FC8508E11F1C727221F64FEBA366F684,0,0,,200.00,0,0O,P,O,Y,2016-08-15 00:00:00.000,2368,2510.73,3	0.00	0.00	0.00	0.00,10,116.13
6A6034A6E45841537F7CF4AC19EAA92E71AB9C12,0,0,,1000.00,0,0J,P,O,D,2021-01-29 00:00:00.000,3858,524.37,1	0.00	0.00	0.00	0.00,2,117.36
3522EB1965CFBB34622DF2C0D0E079F04A775260,0,0,,0.00,0,0B,B,O,D,2005-08-10 00:00:00.000,27995,22814.00,23	0.00	0.00	0.00	0.00,0,0.00
F89EE15A14E5716774157040CD62D0C605903FB6,0,0,,0.00,0,0B,B,O,D,2006-01-10 00:00:00.000,0,2673585.77,46	0.00	0.00	0.00	0.00,0,0.00
96CB4789CEDC3197BE90F4B34052BC692475908A,0,0,,0.00,0,0J,P,O,N,2002-08-06 00:00:00.000,44574,2352.10,1	0.00	0.00	0.00	0.00,0,0.00
6A525BFD65FDE0B2EAF2C7ACB6C2753DD1C8D6B6,0,0,,700.00,0,0J,P,O,Y,2002-10-18 00:00:00.000,17256,826.12,2	0.00	0.00	0.00	0.00,3,441.00
B83E8B3E3B4FF3257A4F942F6A93E2693745E00B,2,2,,700.00,0,0O,P,O,Y,2003-02-24 00:00:00.000,4665,9015.68,4	30.00	0.00	30.00	0.00,16,485.80
6FFF2D20910A2DA9B680ED94B638831EADF44613,0,0,,0.00,0,0O,P,O,N,2003-03-07 00:00:00.000,585,3199.01,12	0.00	0.00	0.00	0.00,33,1562.97
AE54AD1BE9B0F60FDD8DC8D388F42F14F6562317,0,0,,700.00,0,0O,P,O,N,2003-05-09 00:00:00.000,1217,0.00,0	0.00	0.00	0.00	0.00,0,0.00
08CB6E9605350FD129BA6B7A0846B6E32D227259,0,0,,0.00,0,0W,P,O,D,2003-03-03 00:00:00.000,23024,14000.00,2	0.00	0.00	0.00	0.00,0,0.00
C882CF8EE8936E260D4D78B26B15F8787BFC2027,0,0,,700.00,0,0W,P,O,Y,2003-07-01 00:00:00.000,20075,4094.36,5	0.00	0.00	0.00	0.00,4,197.58
6D7C2A09677996B69C391B5AF56C2A522B104E91,0,0,,700.00,0,0J,P,O,D,2003-08-07 00:00:00.000,1807,0.00,0	0.00	0.00	0.00	0.00,0,0.00
F5628B9D89156CC3371A657446135EC572421FBC,0,0,,700.00,0,0J,P,O,Y,2003-10-08 00:00:00.000,14096,1046.22,2	0.00	0.00	0.00	0.00,9,247.08
C12D366A054C4FF3A1DFBFBF5454525699223CE4,0,0,,0.00,0,TA,B,O,D,2024-04-18 00:00:00.000,1381,3646.32,19	0.00	0.00	0.00	0.00,0,0.00
A5AB323B0537F831AF95930CDF31B5A49A3B4365,0,0,,1000.00,0,0J,P,O,Y,2018-06-26 00:00:00.000,7259,0.00,0	0.00	0.00	0.00	0.00,11,1177.40
C5A4955EFBA87C56EFFCD29C3DCA7860FF3C73C3,5,5,,0.00,0,05,B,O,D,2019-01-03 00:00:00.000,14014,347992.15,63	0.00	0.00	0.00	0.00,29,6523.46
5086E13B28725159B566B8F5D8849408CD5E06D2,1,1,,200.00,0,0L,P,O,N,2022-05-05 00:00:00.000,703,1525.18,5	30.00	0.00	0.00	0.00,1,50.00
838A2D93C9831902F50C577A2CA2BE7CBBEFD4D6,0,0,,200.00,0,0O,P,O,D,2023-10-02 00:00:00.000,308,467.22,2	0.00	0.00	0.00	0.00,0,0.00
E3997BD4F7C308ADF205510C6A4EFA9C8C7972BC,0,0,,0.00,0,0O,P,O,D,2025-10-09 00:00:00.000,990,0.00,0	0.00	0.00	0.00	0.00,0,0.00
34FEDEEC76CF5459BD8E59813C46D11F65AA49CF,39,39,,0.00,0,0L,P,O,N,2023-09-26 00:00:00.000,112,3959.20,16	1290.00	510.00	30.00	0.00,22,1032.80
7E516FD29993AA117F93038252DF3770F93507CD,0,0,,1000.00,0,05,B,O,N,2023-10-06 00:00:00.000,947,28449.38,9	0.00	0.00	0.00	0.00,11,643.81
D20CEDA64A7861A70EA3E623D303C2D52BE0BD4B,0,0,,0.00,0,0J,P,O,D,2025-07-15 00:00:00.000,2278,0.00,0	0.00	0.00	0.00	0.00,0,0.00
753C7C1AFCB1D0B7C0A0A723AD6E912CF47DD6B9,4,4,,0.00,0,0O,P,X,D,2014-03-28 00:00:00.000,1,200.36,1	0.00	0.00	0.00	0.00,0,0.00
E0E54FBD4B1FB9960BBC4AE35BCE1B19F45ED05B,0,0,,1000.00,0,0J,P,O,D,2021-06-28 00:00:00.000,16786,30000.00,1	0.00	0.00	0.00	0.00,3,1122.80
B522FCA4C07DDF6494BF1AA4CDDDF9B4EC37521B,0,0,,0.00,0,0X,P,O,D,2007-11-20 00:00:00.000,132051,358072.32,10	0.00	0.00	0.00	0.00,0,0.00
1D00ACD9E306B075FCF1E43B84036DB2E94739CF,0,0,,0.00,0,0X,P,O,D,2007-11-27 00:00:00.000,3992,0.99,2	0.00	0.00	0.00	0.00,0,0.00
EB9BFAC6A495346CB94B46216D1FA4393D0D27EE,0,0,,0.00,0,0B,B,O,D,2007-12-21 00:00:00.000,1554,4235.00,1	0.00	0.00	0.00	0.00,0,0.00
E805BDD4EB2FA0170490E838364D8EEE9D96141D,0,0,,0.00,0,0B,P,O,D,2008-01-22 00:00:00.000,101927,135200.83,412	0.00	0.00	0.00	0.00,0,0.00
164F1697D1839994C39208DC1A22A3B5B5DA4D73,0,0,,0.00,0,0X,P,O,D,2008-01-22 00:00:00.000,47400,261754.57,11	0.00	0.00	0.00	0.00,0,0.00
8579200088D0051C65CA0E777B772B663DB4D6E5,0,0,,1000.00,0,0J,P,O,D,2024-03-21 00:00:00.000,12617,2000.00,1	0.00	0.00	0.00	0.00,25,2300.30
593AEAB39A20AEABFBE768EA9975373CBF5FF6E8,0,0,,800.00,0,0L,P,O,D,2025-03-27 00:00:00.000,737,3207.18,5	0.00	0.00	0.00	0.00,58,2216.38
4E598011603A441ECB72E40A480E250365E3FB92,7,7,,400.00,0,0L,P,O,D,2024-07-16 00:00:00.000,508,218.07,9	240.00	0.00	0.00	0.00,20,843.48
8763B0C5452AFCD8313065066208E44857E9FF7D,0,0,,0.00,0,0J,P,O,D,2006-05-11 00:00:00.000,8103,6645.90,2	0.00	0.00	0.00	0.00,16,1420.15
1D362E4B8402D7C0A515DD6DE03F848AAD4EE895,0,0,,0.00,0,0K,B,O,D,2022-08-19 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
C6BA6DE17B61C8AA14C1830B082EC3018F92EE58,0,0,,0.00,0,TB,B,O,D,2021-12-01 00:00:00.000,2302,0.00,0	0.00	0.00	0.00	0.00,0,0.00
59A84DA371070389F3C2E8A5D4DCD182EE6C7129,0,0,,0.00,0,05,B,O,D,2019-08-19 00:00:00.000,119069,0.00,0	0.00	0.00	0.00	0.00,0,0.00
28CDA2FB221EE90C75157FC4109D98BCC3D3A909,0,0,,200.00,0,0O,P,O,Y,2017-01-27 00:00:00.000,1961,4290.56,4	0.00	0.00	0.00	0.00,31,1303.07
2F6A13358FD7E095160986FF2493D384ADE1B2CE,0,0,,200.00,0,0J,P,O,Y,1994-10-17 00:00:00.000,8889,2220.00,2	0.00	0.00	0.00	0.00,13,477.71
6C2DEB8487FCD0F449C7F85035F88F10DBD4A2B3,0,0,,700.00,0,0O,P,O,Y,1995-04-12 00:00:00.000,2293,8521.66,7	0.00	0.00	0.00	0.00,30,2033.91
0E1071E3B97915A7333F941892CDECC9EA99E4AC,0,0,,0.00,0,0L,P,O,D,2014-05-06 00:00:00.000,1035,2980.79,6	30.00	0.00	0.00	0.00,20,964.78
586B46EDDC66EAF7ACE3FDB2042118FCADF21B08,0,0,,200.00,0,0L,P,O,Y,2015-08-31 00:00:00.000,3347,2342.00,5	0.00	0.00	0.00	0.00,36,1410.72
2EA9F812F5513F7649AD90CD49567E1AF708A1CC,0,0,,200.00,0,0O,P,O,D,2024-07-10 00:00:00.000,482,2776.79,9	0.00	0.00	0.00	0.00,48,1602.62
5CA95523BD7072B670093D7C5CE6B3C40F0F578A,0,0,,0.00,0,06,P,O,D,2007-02-22 00:00:00.000,193713,113500.00,4	0.00	0.00	0.00	0.00,0,0.00
C28DDC836ED5E93859C5DEF0A6D2E42FA31BC5AF,0,0,,700.00,0,0O,P,O,Y,2004-08-25 00:00:00.000,16131,1864.00,1	0.00	0.00	0.00	0.00,0,0.00
349304F9D302E588035DB12DDACC872844D664FB,0,0,,0.00,0,0W,P,O,N,2005-03-16 00:00:00.000,8838,5243.21,7	0.00	0.00	0.00	0.00,54,2179.15
1DA7B6A09D013D8C3B075C65B6BB228B4A3ABAF6,0,0,,0.00,0,0B,B,O,D,2006-01-10 00:00:00.000,0,389150.10,15	0.00	0.00	0.00	0.00,0,0.00
25D768EC2D4BE99DF27403B2C9594606A4CB7542,0,0,,0.00,0,0A,P,O,D,2006-02-14 00:00:00.000,89278,0.00,0	0.00	0.00	0.00	0.00,0,0.00
519A0C750A1D65C4CB231C6865E4F1F90D779852,0,0,,0.00,0,0B,B,O,D,2006-04-05 00:00:00.000,45,955873.34,5	0.00	0.00	0.00	0.00,0,0.00
289BA8B9E2E5A93242EEF2604F675224BFF82B69,0,0,,0.00,0,0O,P,X,D,2014-04-29 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
713CD9A0FE774A8B7C7C8AE5647FC709D7DE7598,6,6,,0.00,0,0L,P,X,D,2019-03-21 00:00:00.000,24,713.73,5	0.00	0.00	0.00	0.00,0,0.00
61B46D8F88AB7EB954CB8C996DE8E15A2E59227B,5,5,,200.00,0,0O,P,O,N,2011-06-15 00:00:00.000,3939,8075.00,3	30.00	30.00	0.00	0.00,0,0.00
562DEC37BE636F14769B68624312565B0F1713C6,2,2,,0.00,0,0O,P,O,N,2011-06-24 00:00:00.000,1330,8815.44,5	30.00	0.00	0.00	0.00,15,971.51
53C64C66A19AC3C709B498D19401BDF329FCDD6A,2,2,,0.00,0,0O,P,O,N,2002-10-04 00:00:00.000,124,1900.00,10	60.00	0.00	0.00	0.00,0,0.00
5C08137F2F8E83D3194A6A7FC59E7741054FAC71,0,0,,700.00,0,0W,P,O,N,2003-08-19 00:00:00.000,6611,3981.19,3	0.00	0.00	0.00	0.00,8,261.36
477DA9150973642325520DC613E62E61995D8AA3,0,0,,0.00,0,0K,B,O,D,2025-02-12 00:00:00.000,21458,3590.00,1	0.00	0.00	0.00	0.00,0,0.00
22DDD70087162DF9A25954870450326AEB29BBAE,0,0,,0.00,0,05,B,O,D,2014-12-05 00:00:00.000,3775,4100.00,6	0.00	0.00	0.00	0.00,1,45.00
3A407487B1BD7B0849BCB8094E3B22F5DF81BA36,0,0,,0.00,0,TA,B,O,D,2024-09-09 00:00:00.000,885,4702.98,27	0.00	0.00	0.00	0.00,0,0.00
57755EBC8804BB9669C50C56D52DAD17E8C1413D,0,0,,0.00,0,TB,B,O,D,2022-06-27 00:00:00.000,196122,23571.85,25	0.00	0.00	0.00	0.00,0,0.00
1F35BD62190F9C190990A2044E82B55096A16DFD,0,0,,0.00,0,05,B,O,D,2024-08-14 00:00:00.000,108,0.00,0	0.00	0.00	0.00	0.00,0,0.00
64767C6BAA8555C801E7858D19A112C2624BDA98,0,0,,200.00,0,0O,P,O,D,2024-03-27 00:00:00.000,1232,1000.00,2	0.00	0.00	0.00	0.00,0,0.00
B983823A0222A12B4B8753FFF01272EBB0B2902B,0,0,,200.00,0,0O,P,O,D,2024-09-09 00:00:00.000,184,1000.00,5	0.00	0.00	0.00	0.00,17,276.26
29016A959E6E3CAA9FB65A0856041D45ACFF0180,0,0,,800.00,0,0J,P,O,D,2020-06-04 00:00:00.000,2908,3052.70,1	0.00	0.00	0.00	0.00,0,0.00
C308AB985358FB7FA60136D7FA58FF090004ADE9,0,0,,1000.00,0,0J,P,O,D,2020-12-22 00:00:00.000,43853,2007.30,1	0.00	0.00	0.00	0.00,0,0.00
933A791E053C9DE63B814BCA51DAF7FFDC9FA193,0,0,,1000.00,0,0J,P,O,D,2025-05-01 00:00:00.000,22520,0.00,0	0.00	0.00	0.00	0.00,0,0.00
C874B7D7DF5FDEFF50E84CCD571CFA352F43209A,13,13,,0.00,0,0L,P,O,N,2020-07-17 00:00:00.000,198,1292.33,8	510.00	0.00	0.00	0.00,3,61.39
B4C3BF37C36FACD3F01E6E587D9CE031EE626E66,0,0,,700.00,0,0W,P,O,Y,2006-11-20 00:00:00.000,15577,2660.48,3	0.00	0.00	0.00	0.00,0,0.00
256173FF9F78FC7C54B013AB09567B0813A61A31,0,0,,0.00,0,0O,P,X,D,2014-02-11 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
C65C43F5E36FBE9B2217BB2991A8C88425505C76,0,0,,0.00,0,TB,B,O,D,2019-10-08 00:00:00.000,161764,4945.00,9	0.00	0.00	0.00	0.00,0,0.00
945E19728165F2DD2E26A0053E61E6FF0F26CB95,0,0,,1000.00,0,0L,P,O,N,2025-10-16 00:00:00.000,174,5211.92,9	0.00	0.00	0.00	0.00,24,1104.21
42C7B969D1535A20CFF6FEEB4FA6E5A4ED56E22D,0,0,,0.00,0,0J,P,O,D,1994-10-13 00:00:00.000,9797,43216.00,4	0.00	0.00	0.00	0.00,0,0.00
735630E905AFA2FB38CA3028F1879D8678F9CCF4,8,8,,200.00,0,0O,P,O,Y,2014-09-26 00:00:00.000,657,2727.95,6	210.00	0.00	30.00	0.00,17,1457.05
11B088E9D9CBC1B702E39331664AD2D9E8AF98CA,1,1,,200.00,0,0O,P,C,D,2020-10-09 00:00:00.000,72,0.00,0	60.00	90.00	0.00	0.00,0,0.00
E1B60BB6ACABCC29E99DD3F69556C779F50D8870,0,0,,0.00,0,0B,B,O,D,2007-06-13 00:00:00.000,26848,4185.00,2	0.00	0.00	0.00	0.00,0,0.00
